codigo,municipio_nome,uf,vab_agro,vab_industria,vab_servicos,pib_per_capita,municipio_limpo,chave_merge
1504976,Nova Ipixuna,PA,59161002.0,7790315.0,35547698.0,1130038.0,NOVA IPIXUNA,NOVA IPIXUNA_PA
1505007,Nova Timboteua,PA,28335388.0,5202911.0,36213303.0,941715.0,NOVA TIMBOTEUA,NOVA TIMBOTEUA_PA
1505031,Novo Progresso,PA,232427769.0,92440434.0,367072832.0,376850.0,NOVO PROGRESSO,NOVO PROGRESSO_PA
1505064,Novo Repartimento,PA,399141772.0,26021011.0,253529032.0,1422083.0,NOVO REPARTIMENTO,NOVO REPARTIMENTO_PA
1505106,Óbidos,PA,426321313.0,1064321.0,147931754.0,1839649.0,OBIDOS,OBIDOS_PA
1505205,Oeiras do Pará,PA,192352544.0,9146937.0,42088031.0,126163.0,OEIRAS DO PARA,OEIRAS DO PARA_PA
1505304,Oriximiná,PA,312023296.0,949627326.0,477327769.0,3039721.0,ORIXIMINA,ORIXIMINA_PA
1505403,Ourém,PA,59918383.0,16475907.0,40546378.0,1108947.0,OUREM,OUREM_PA
1505437,Ourilândia do Norte,PA,95171973.0,574409458.0,230528011.0,3848523.0,OURILANDIA DO NORTE,OURILANDIA DO NORTE_PA
1505486,Pacajá,PA,413224876.0,28136091.0,149663359.0,1765497.0,PACAJA,PACAJA_PA
1505494,Palestina do Pará,PA,40875031.0,2327355.0,14834561.0,1302617.0,PALESTINA DO PARA,PALESTINA DO PARA_PA
1505502,Paragominas,PA,433732686.0,159608321.0,1267404761.0,3694043.0,PARAGOMINAS,PARAGOMINAS_PA
1505536,Parauapebas,PA,238182766.0,40659414066.0,5655262876.0,2274187.0,PARAUAPEBAS,PARAUAPEBAS_PA
1505551,Pau D'Arco,PA,56577632.0,3671378.0,1492274.0,2149211.0,PAU D'ARCO,PAU D'ARCO_PA
1505601,Peixe-Boi,PA,19299565.0,2300714.0,11423642.0,89362.0,PEIXE-BOI,PEIXE-BOI_PA
1505635,Piçarra,PA,166604938.0,12298697.0,33511705.0,225467.0,PICARRA,PICARRA_PA
1505650,Placas,PA,111622989.0,9833038.0,50874936.0,999157.0,PLACAS,PLACAS_PA
1505700,Ponta de Pedras,PA,69027147.0,6203591.0,46385193.0,858883.0,PONTA DE PEDRAS,PONTA DE PEDRAS_PA
1505809,Portel,PA,466733269.0,34380239.0,102528558.0,1480316.0,PORTEL,PORTEL_PA
1505908,Porto de Moz,PA,104945173.0,1077542.0,6133239.0,951845.0,PORTO DE MOZ,PORTO DE MOZ_PA
1506005,Prainha,PA,219178132.0,13823506.0,46956972.0,1467284.0,PRAINHA,PRAINHA_PA
1506104,Primavera,PA,5222329.0,162579987.0,33606133.0,2953165.0,PRIMAVERA,PRIMAVERA_PA
1506112,Quatipuru,PA,37132453.0,3060828.0,1667353.0,875351.0,QUATIPURU,QUATIPURU_PA
1506138,Redenção,PA,200284487.0,302558294.0,1238252204.0,2955733.0,REDENCAO,REDENCAO_PA
1506161,Rio Maria,PA,163334631.0,122405277.0,134987717.0,3304233.0,RIO MARIA,RIO MARIA_PA
1506187,Rondon do Pará,PA,176744669.0,41597787.0,221451342.0,1377766.0,RONDON DO PARA,RONDON DO PARA_PA
1506195,Rurópolis,PA,90007638.0,65986906.0,105318065.0,946169.0,RUROPOLIS,RUROPOLIS_PA
1506203,Salinópolis,PA,21407633.0,5882101.0,301367581.0,1558335.0,SALINOPOLIS,SALINOPOLIS_PA
1506302,Salvaterra,PA,36072596.0,9143828.0,46006479.0,861408.0,SALVATERRA,SALVATERRA_PA
1506351,Santa Bárbara do Pará,PA,1284845.0,55637849.0,44663151.0,1101681.0,SANTA BARBARA DO PARA,SANTA BARBARA DO PARA_PA
1506401,Santa Cruz do Arari,PA,37430059.0,1676201.0,86964.0,914029.0,SANTA CRUZ DO ARARI,SANTA CRUZ DO ARARI_PA
1506500,Santa Izabel do Pará,PA,117822254.0,69303656.0,328897463.0,1282727.0,SANTA IZABEL DO PARA,SANTA IZABEL DO PARA_PA
1506559,Santa Luzia do Pará,PA,41040005.0,5767969.0,39811043.0,987445.0,SANTA LUZIA DO PARA,SANTA LUZIA DO PARA_PA
1506583,Santa Maria das Barreiras,PA,337615535.0,442875953.0,147338748.0,4819233.0,SANTA MARIA DAS BARREIRAS,SANTA MARIA DAS BARREIRAS_PA
1506609,Santa Maria do Pará,PA,105234825.0,27644783.0,106106899.0,147824.0,SANTA MARIA DO PARA,SANTA MARIA DO PARA_PA
1506708,Santana do Araguaia,PA,379315467.0,141633578.0,390569924.0,1817838.0,SANTANA DO ARAGUAIA,SANTANA DO ARAGUAIA_PA
1506807,Santarém,PA,442113314.0,563796644.0,3180015137.0,2071627.0,SANTAREM,SANTAREM_PA
1506906,Santarém Novo,PA,11704756.0,1983214.0,8025586.0,882294.0,SANTAREM NOVO,SANTAREM NOVO_PA
1507003,Santo Antônio do Tauá,PA,16057247.0,54987767.0,7576126.0,1469196.0,SANTO ANTONIO DO TAUA,SANTO ANTONIO DO TAUA_PA
1507102,São Caetano de Odivelas,PA,58502663.0,5431818.0,28931013.0,1005037.0,SAO CAETANO DE ODIVELAS,SAO CAETANO DE ODIVELAS_PA
1507151,São Domingos do Araguaia,PA,107269484.0,13805586.0,9090691.0,1382584.0,SAO DOMINGOS DO ARAGUAIA,SAO DOMINGOS DO ARAGUAIA_PA
1507201,São Domingos do Capim,PA,204220646.0,14408525.0,50689405.0,1356667.0,SAO DOMINGOS DO CAPIM,SAO DOMINGOS DO CAPIM_PA
1507300,São Félix do Xingu,PA,879583556.0,186678979.0,327859578.0,1479658.0,SAO FELIX DO XINGU,SAO FELIX DO XINGU_PA
1507409,São Francisco do Pará,PA,108779009.0,11976342.0,52627228.0,1653437.0,SAO FRANCISCO DO PARA,SAO FRANCISCO DO PARA_PA
1507458,São Geraldo do Araguaia,PA,175716081.0,155043016.0,146042902.0,2891484.0,SAO GERALDO DO ARAGUAIA,SAO GERALDO DO ARAGUAIA_PA
1507466,São João da Ponta,PA,16515504.0,1727829.0,61592.0,910797.0,SAO JOAO DA PONTA,SAO JOAO DA PONTA_PA
1507474,São João de Pirabas,PA,31753387.0,6660751.0,33029637.0,776191.0,SAO JOAO DE PIRABAS,SAO JOAO DE PIRABAS_PA
1507508,São João do Araguaia,PA,70257619.0,10502103.0,24511314.0,1323608.0,SAO JOAO DO ARAGUAIA,SAO JOAO DO ARAGUAIA_PA
1507607,São Miguel do Guamá,PA,248068914.0,47186235.0,173800045.0,1314977.0,SAO MIGUEL DO GUAMA,SAO MIGUEL DO GUAMA_PA
1507706,São Sebastião da Boa Vista,PA,667357.0,5511015.0,32686325.0,896227.0,SAO SEBASTIAO DA BOA VISTA,SAO SEBASTIAO DA BOA VISTA_PA
1507755,Sapucaia,PA,5654062.0,69779.0,27619501.0,231677.0,SAPUCAIA,SAPUCAIA_PA
1507805,Senador José Porfírio,PA,105172954.0,9715667.0,45566086.0,217622.0,SENADOR JOSE PORFIRIO,SENADOR JOSE PORFIRIO_PA
1507904,Soure,PA,53587834.0,7350342.0,5510821.0,937964.0,SOURE,SOURE_PA
1507953,Tailândia,PA,154773953.0,178234038.0,366147457.0,1157302.0,TAILANDIA,TAILANDIA_PA
1507961,Terra Alta,PA,8621476.0,269388.0,14728878.0,692665.0,TERRA ALTA,TERRA ALTA_PA
1507979,Terra Santa,PA,2548782.0,30338864.0,76015401.0,2723907.0,TERRA SANTA,TERRA SANTA_PA
1508001,Tomé-Açu,PA,224586666.0,109035722.0,265510884.0,1609375.0,TOME-ACU,TOME-ACU_PA
1508035,Tracuateua,PA,82239584.0,18492832.0,35285819.0,903368.0,TRACUATEUA,TRACUATEUA_PA
1508050,Trairão,PA,96834565.0,1283314.0,100064786.0,1692152.0,TRAIRAO,TRAIRAO_PA
1508084,Tucumã,PA,177158362.0,129965407.0,355165762.0,2420099.0,TUCUMA,TUCUMA_PA
1508100,Tucuruí,PA,73736989.0,4178576014.0,617647449.0,4813632.0,TUCURUI,TUCURUI_PA
1508126,Ulianópolis,PA,1376072238.0,142721399.0,181220394.0,3203711.0,ULIANOPOLIS,ULIANOPOLIS_PA
1508159,Uruará,PA,281379785.0,35193871.0,191296641.0,1705043.0,URUARA,URUARA_PA
1508209,Vigia,PA,97151299.0,15383075.0,127882173.0,871815.0,VIGIA,VIGIA_PA
1508308,Viseu,PA,225758649.0,19875686.0,79169521.0,99519.0,VISEU,VISEU_PA
1508357,Vitória do Xingu,PA,107917782.0,3865918737.0,84291224.0,27431585.0,VITORIA DO XINGU,VITORIA DO XINGU_PA
1508407,Xinguara,PA,184086295.0,316852729.0,560779623.0,3532538.0,XINGUARA,XINGUARA_PA
1600055,Serra do Navio,AP,3926101.0,4403386.0,15663341.0,1652123.0,SERRA DO NAVIO,SERRA DO NAVIO_AP
1600105,Amapá,AP,28583102.0,4594977.0,26863333.0,1721832.0,AMAPA,AMAPA_AP
1600154,Pedra Branca do Amapari,AP,7110505.0,142227968.0,55803822.0,257210.0,PEDRA BRANCA DO AMAPARI,PEDRA BRANCA DO AMAPARI_AP
1600204,Calçoene,AP,16007332.0,10558928.0,38438997.0,1625787.0,CALCOENE,CALCOENE_AP
1600212,Cutias,AP,22728846.0,1951392.0,8393777.0,1527941.0,CUTIAS,CUTIAS_AP
1600238,Ferreira Gomes,AP,3229019.0,439810403.0,28152457.0,7100192.0,FERREIRA GOMES,FERREIRA GOMES_AP
1600253,Itaubal,AP,1171557.0,2495382.0,9177287.0,1533655.0,ITAUBAL,ITAUBAL_AP
1600279,Laranjal do Jari,AP,13271415.0,366792267.0,196684201.0,2169217.0,LARANJAL DO JARI,LARANJAL DO JARI_AP
1600303,Macapá,AP,71439507.0,1069060327.0,5643502592.0,2476868.0,MACAPA,MACAPA_AP
1600402,Mazagão,AP,2765066.0,33320478.0,57293868.0,1668983.0,MAZAGAO,MAZAGAO_AP
1600501,Oiapoque,AP,18065061.0,28098083.0,15097579.0,1854078.0,OIAPOQUE,OIAPOQUE_AP
1600535,Porto Grande,AP,33768319.0,21400984.0,68978307.0,1632422.0,PORTO GRANDE,PORTO GRANDE_AP
1600550,Pracuúba,AP,18978166.0,1757907.0,6831591.0,1575033.0,PRACUUBA,PRACUUBA_AP
1600600,Santana,AP,19031162.0,217637163.0,847609838.0,2013426.0,SANTANA,SANTANA_AP
1600709,Tartarugalzinho,AP,44487237.0,5535727.0,2732614.0,143311.0,TARTARUGALZINHO,TARTARUGALZINHO_AP
1600808,Vitória do Jari,AP,6368668.0,15954057.0,33394356.0,1429499.0,VITORIA DO JARI,VITORIA DO JARI_AP
1700251,Abreulândia,TO,74730016.0,2743122.0,9664574.0,4297998.0,ABREULANDIA,ABREULANDIA_TO
1700301,Aguiarnópolis,TO,17292131.0,21956214.0,4584436.0,2347565.0,AGUIARNOPOLIS,AGUIARNOPOLIS_TO
1700350,Aliança do Tocantins,TO,472908832.0,6296059.0,72123267.0,1162684.0,ALIANCA DO TOCANTINS,ALIANCA DO TOCANTINS_TO
1700400,Almas,TO,183498054.0,6912179.0,24691477.0,3964382.0,ALMAS,ALMAS_TO
1700707,Alvorada,TO,152194498.0,42885209.0,146123308.0,5656978.0,ALVORADA,ALVORADA_TO
1701002,Ananás,TO,42526925.0,4488129.0,34258264.0,1693369.0,ANANAS,ANANAS_TO
1701051,Angico,TO,10233649.0,1661377.0,6295633.0,1389242.0,ANGICO,ANGICO_TO
1701101,Aparecida do Rio Negro,TO,1616326.0,6607715.0,38178025.0,5221634.0,APARECIDA DO RIO NEGRO,APARECIDA DO RIO NEGRO_TO
1701309,Aragominas,TO,43333847.0,1784093.0,8618104.0,1725524.0,ARAGOMINAS,ARAGOMINAS_TO
1701903,Araguacema,TO,14834998.0,6923334.0,24594706.0,332612.0,ARAGUACEMA,ARAGUACEMA_TO
1702000,Araguaçu,TO,200286224.0,8542364.0,63019699.0,4146468.0,ARAGUACU,ARAGUACU_TO
1702109,Araguaína,TO,11227437.0,521090338.0,2540744286.0,2812989.0,ARAGUAINA,ARAGUAINA_TO
1702158,Araguanã,TO,39949034.0,3244878.0,10891205.0,1739375.0,ARAGUANA,ARAGUANA_TO
1702208,Araguatins,TO,97870152.0,19065133.0,137430986.0,1447216.0,ARAGUATINS,ARAGUATINS_TO
1702307,Arapoema,TO,60824281.0,170126669.0,37391757.0,4924474.0,ARAPOEMA,ARAPOEMA_TO
1702406,Arraias,TO,82975387.0,8817723.0,44556385.0,2126355.0,ARRAIAS,ARRAIAS_TO
1702554,Augustinópolis,TO,27449862.0,1865923.0,103436924.0,161695.0,AUGUSTINOPOLIS,AUGUSTINOPOLIS_TO
1702703,Aurora do Tocantins,TO,19175902.0,1854513.0,7364202.0,154387.0,AURORA DO TOCANTINS,AURORA DO TOCANTINS_TO
1702901,Axixá do Tocantins,TO,21289969.0,3740441.0,28201382.0,1437221.0,AXIXA DO TOCANTINS,AXIXA DO TOCANTINS_TO
1703008,Babaçulândia,TO,57533798.0,5336048.0,16247217.0,1488015.0,BABACULANDIA,BABACULANDIA_TO
1703057,Bandeirantes do Tocantins,TO,52113614.0,70648091.0,19091093.0,4920229.0,BANDEIRANTES DO TOCANTINS,BANDEIRANTES DO TOCANTINS_TO
1703073,Barra do Ouro,TO,6088737.0,2691422.0,11367176.0,2423711.0,BARRA DO OURO,BARRA DO OURO_TO
1703107,Barrolândia,TO,32502305.0,568007.0,29419654.0,2152342.0,BARROLANDIA,BARROLANDIA_TO
1703206,Bernardo Sayão,TO,42800449.0,3134768.0,14185329.0,2313225.0,BERNARDO SAYAO,BERNARDO SAYAO_TO
1703305,Bom Jesus do Tocantins,TO,83369167.0,3909237.0,11814437.0,2722847.0,BOM JESUS DO TOCANTINS,BOM JESUS DO TOCANTINS_TO
1703602,Brasilândia do Tocantins,TO,1393601.0,1408229.0,28036698.0,3405421.0,BRASILANDIA DO TOCANTINS,BRASILANDIA DO TOCANTINS_TO
1703701,Brejinho de Nazaré,TO,195158479.0,5250673.0,21840159.0,4926803.0,BREJINHO DE NAZARE,BREJINHO DE NAZARE_TO
1703800,Buriti do Tocantins,TO,44530152.0,5812141.0,22965949.0,1388193.0,BURITI DO TOCANTINS,BURITI DO TOCANTINS_TO
1703826,Cachoeirinha,TO,28901202.0,1339272.0,5962679.0,2553291.0,CACHOEIRINHA,CACHOEIRINHA_TO
1703842,Campos Lindos,TO,706472171.0,22034561.0,16182247.0,9566212.0,CAMPOS LINDOS,CAMPOS LINDOS_TO
1703867,Cariri do Tocantins,TO,102970949.0,84143397.0,169030855.0,11507333.0,CARIRI DO TOCANTINS,CARIRI DO TOCANTINS_TO
1703883,Carmolândia,TO,30368198.0,1515784.0,8687681.0,2635039.0,CARMOLANDIA,CARMOLANDIA_TO
1703891,Carrasco Bonito,TO,9489942.0,1682439.0,5849293.0,1213952.0,CARRASCO BONITO,CARRASCO BONITO_TO
1703909,Caseara,TO,284573842.0,8939621.0,41881234.0,7063703.0,CASEARA,CASEARA_TO
1704105,Centenário,TO,30022636.0,1229852.0,6877691.0,2176564.0,CENTENARIO,CENTENARIO_TO
1704600,Chapada de Areia,TO,197938.0,120837.0,3829536.0,281441.0,CHAPADA DE AREIA,CHAPADA DE AREIA_TO
1705102,Chapada da Natividade,TO,83513109.0,18830965.0,14541697.0,4473671.0,CHAPADA DA NATIVIDADE,CHAPADA DA NATIVIDADE_TO
1705508,Colinas do Tocantins,TO,92361369.0,78659645.0,333011255.0,2376937.0,COLINAS DO TOCANTINS,COLINAS DO TOCANTINS_TO
1705557,Combinado,TO,111563.0,3497459.0,19784035.0,1571345.0,COMBINADO,COMBINADO_TO
1705607,Conceição do Tocantins,TO,15022768.0,1523216.0,13973646.0,1666558.0,CONCEICAO DO TOCANTINS,CONCEICAO DO TOCANTINS_TO
1706001,Couto Magalhães,TO,87039657.0,8370814.0,4620733.0,3575976.0,COUTO MAGALHAES,COUTO MAGALHAES_TO
1706100,Cristalândia,TO,80890506.0,8647189.0,26305215.0,2439372.0,CRISTALANDIA,CRISTALANDIA_TO
1706258,Crixás do Tocantins,TO,47272224.0,1744238.0,8560079.0,4496553.0,CRIXAS DO TOCANTINS,CRIXAS DO TOCANTINS_TO
1706506,Darcinópolis,TO,126582115.0,6074612.0,44821635.0,3870907.0,DARCINOPOLIS,DARCINOPOLIS_TO
1707009,Dianópolis,TO,237538164.0,42750687.0,167647685.0,2840158.0,DIANOPOLIS,DIANOPOLIS_TO
1707108,Divinópolis do Tocantins,TO,134263508.0,10505853.0,37340141.0,3567638.0,DIVINOPOLIS DO TOCANTINS,DIVINOPOLIS DO TOCANTINS_TO
1707207,Dois Irmãos do Tocantins,TO,95409813.0,21869687.0,26718278.0,3013374.0,DOIS IRMAOS DO TOCANTINS,DOIS IRMAOS DO TOCANTINS_TO
1707306,Dueré,TO,130341015.0,6426625.0,22135058.0,4369708.0,DUERE,DUERE_TO
1707405,Esperantina,TO,18028403.0,4789663.0,14135098.0,1052518.0,ESPERANTINA,ESPERANTINA_TO
1707553,Fátima,TO,24583082.0,3426621.0,23418273.0,2330023.0,FATIMA,FATIMA_TO
1707652,Figueirópolis,TO,123292037.0,6808739.0,68444087.0,491674.0,FIGUEIROPOLIS,FIGUEIROPOLIS_TO
1707702,Filadélfia,TO,41003659.0,4382558.0,19268924.0,1454377.0,FILADELFIA,FILADELFIA_TO
1708205,Formoso do Araguaia,TO,1071674301.0,4114556.0,126615069.0,7702573.0,FORMOSO DO ARAGUAIA,FORMOSO DO ARAGUAIA_TO
1708254,Tabocão,TO,5409389.0,5847466.0,101552968.0,8906214.0,TABOCAO,TABOCAO_TO
1708304,Goianorte,TO,90652788.0,3354142.0,24056781.0,3767568.0,GOIANORTE,GOIANORTE_TO
1709005,Goiatins,TO,95969404.0,6680528.0,26493729.0,1753544.0,GOIATINS,GOIATINS_TO
1709302,Guaraí,TO,146990704.0,38559677.0,410569391.0,3334481.0,GUARAI,GUARAI_TO
1709500,Gurupi,TO,13588402.0,207473485.0,1239004277.0,2995002.0,GURUPI,GURUPI_TO
1709807,Ipueiras,TO,20270786.0,1535944.0,4795671.0,2287908.0,IPUEIRAS,IPUEIRAS_TO
1710508,Itacajá,TO,91064252.0,396578.0,26479596.0,2493104.0,ITACAJA,ITACAJA_TO
1710706,Itaguatins,TO,22951847.0,2905003.0,978996.0,1424076.0,ITAGUATINS,ITAGUATINS_TO
1710904,Itapiratins,TO,11748888.0,3828974.0,15556197.0,4497171.0,ITAPIRATINS,ITAPIRATINS_TO
1711100,Itaporã do Tocantins,TO,37273628.0,1268892.0,6744024.0,2901331.0,ITAPORA DO TOCANTINS,ITAPORA DO TOCANTINS_TO
1711506,Jaú do Tocantins,TO,4673713.0,237872.0,11778421.0,2505497.0,JAU DO TOCANTINS,JAU DO TOCANTINS_TO
1711803,Juarina,TO,15719214.0,1025556.0,6186516.0,2042086.0,JUARINA,JUARINA_TO
1711902,Lagoa da Confusão,TO,507608362.0,48546411.0,259865114.0,713736.0,LAGOA DA CONFUSAO,LAGOA DA CONFUSAO_TO
1711951,Lagoa do Tocantins,TO,42219107.0,1449938.0,8510577.0,2000644.0,LAGOA DO TOCANTINS,LAGOA DO TOCANTINS_TO
1712009,Lajeado,TO,4020343.0,5146013.0,14247483.0,2013279.0,LAJEADO,LAJEADO_TO
1712157,Lavandeira,TO,14772878.0,1063475.0,3722072.0,1908753.0,LAVANDEIRA,LAVANDEIRA_TO
1712405,Lizarda,TO,29042125.0,179319.0,6446629.0,177976.0,LIZARDA,LIZARDA_TO
1712454,Luzinópolis,TO,26177286.0,1327474.0,12742318.0,2224361.0,LUZINOPOLIS,LUZINOPOLIS_TO
1712504,Marianópolis do Tocantins,TO,159190954.0,8165168.0,32867744.0,4732384.0,MARIANOPOLIS DO TOCANTINS,MARIANOPOLIS DO TOCANTINS_TO
1712702,Mateiros,TO,192768298.0,6236823.0,2304297.0,9100623.0,MATEIROS,MATEIROS_TO
1712801,Maurilândia do Tocantins,TO,14512866.0,1105863.0,7220606.0,1611255.0,MAURILANDIA DO TOCANTINS,MAURILANDIA DO TOCANTINS_TO
1713205,Miracema do Tocantins,TO,189526608.0,194581349.0,100675293.0,364195.0,MIRACEMA DO TOCANTINS,MIRACEMA DO TOCANTINS_TO
1713304,Miranorte,TO,111835558.0,1811023.0,123760162.0,2880415.0,MIRANORTE,MIRANORTE_TO
1713601,Monte do Carmo,TO,205037373.0,748907.0,21058566.0,3621217.0,MONTE DO CARMO,MONTE DO CARMO_TO
1713700,Monte Santo do Tocantins,TO,43077016.0,1549761.0,7015902.0,3245542.0,MONTE SANTO DO TOCANTINS,MONTE SANTO DO TOCANTINS_TO
1713809,Palmeiras do Tocantins,TO,27400921.0,5988571.0,10082945.0,1396156.0,PALMEIRAS DO TOCANTINS,PALMEIRAS DO TOCANTINS_TO
1713957,Muricilândia,TO,28174735.0,1324142.0,6554805.0,1917333.0,MURICILANDIA,MURICILANDIA_TO
1714203,Natividade,TO,50942515.0,57012305.0,5349822.0,2672215.0,NATIVIDADE,NATIVIDADE_TO
1714302,Nazaré,TO,12437348.0,2916887.0,9372571.0,1541341.0,NAZARE,NAZARE_TO
1714880,Nova Olinda,TO,3322605.0,28270094.0,112779476.0,2666149.0,NOVA OLINDA,NOVA OLINDA_TO
1715002,Nova Rosalândia,TO,49602068.0,273392.0,12704536.0,232095.0,NOVA ROSALANDIA,NOVA ROSALANDIA_TO
1715101,Novo Acordo,TO,27013972.0,2520941.0,15340272.0,1903897.0,NOVO ACORDO,NOVO ACORDO_TO
1715150,Novo Alegre,TO,9297162.0,1257246.0,4638856.0,1523202.0,NOVO ALEGRE,NOVO ALEGRE_TO
1715259,Novo Jardim,TO,9616731.0,2723034.0,5483019.0,1541609.0,NOVO JARDIM,NOVO JARDIM_TO
1715507,Oliveira de Fátima,TO,10865931.0,755092.0,3944108.0,2621762.0,OLIVEIRA DE FATIMA,OLIVEIRA DE FATIMA_TO
1715705,Palmeirante,TO,8508756.0,5024525.0,35341709.0,2973196.0,PALMEIRANTE,PALMEIRANTE_TO
1715754,Palmeirópolis,TO,54230329.0,9342006.0,38999764.0,2211047.0,PALMEIROPOLIS,PALMEIROPOLIS_TO
1716109,Paraíso do Tocantins,TO,66861066.0,202138518.0,647924915.0,2882073.0,PARAISO DO TOCANTINS,PARAISO DO TOCANTINS_TO
1716208,Paranã,TO,57931715.0,139680027.0,29269938.0,3025098.0,PARANA,PARANA_TO
1716307,Pau D'Arco,TO,36195995.0,1969833.0,11712549.0,1866311.0,PAU D'ARCO,PAU D'ARCO_TO
1716505,Pedro Afonso,TO,420746457.0,135393369.0,13067965.0,6077563.0,PEDRO AFONSO,PEDRO AFONSO_TO
1716604,Peixe,TO,295280415.0,287006404.0,45271278.0,6118118.0,PEIXE,PEIXE_TO
1716653,Pequizeiro,TO,41251518.0,326044.0,14166528.0,1940249.0,PEQUIZEIRO,PEQUIZEIRO_TO
1716703,Colméia,TO,41566907.0,8275432.0,60683538.0,2262882.0,COLMEIA,COLMEIA_TO
1717008,Pindorama do Tocantins,TO,33420666.0,2672103.0,10966907.0,1925819.0,PINDORAMA DO TOCANTINS,PINDORAMA DO TOCANTINS_TO
1717206,Piraquê,TO,54669227.0,143037.0,6323043.0,2960514.0,PIRAQUE,PIRAQUE_TO
1717503,Pium,TO,253143481.0,10437901.0,28827015.0,4622152.0,PIUM,PIUM_TO
1717800,Ponte Alta do Bom Jesus,TO,16378649.0,274201.0,9907438.0,1442613.0,PONTE ALTA DO BOM JESUS,PONTE ALTA DO BOM JESUS_TO
1717909,Ponte Alta do Tocantins,TO,30046236.0,4451859.0,19757534.0,1479131.0,PONTE ALTA DO TOCANTINS,PONTE ALTA DO TOCANTINS_TO
1718006,Porto Alegre do Tocantins,TO,11067176.0,199334.0,6965531.0,1470083.0,PORTO ALEGRE DO TOCANTINS,PORTO ALEGRE DO TOCANTINS_TO
1718204,Porto Nacional,TO,504037197.0,594707877.0,1268066928.0,6806336.0,PORTO NACIONAL,PORTO NACIONAL_TO
1718303,Praia Norte,TO,13436201.0,3669674.0,10981598.0,1087687.0,PRAIA NORTE,PRAIA NORTE_TO
1718402,Presidente Kennedy,TO,18096429.0,2447039.0,11577921.0,1776589.0,PRESIDENTE KENNEDY,PRESIDENTE KENNEDY_TO
1718451,Pugmil,TO,25068895.0,7808071.0,18569246.0,3010317.0,PUGMIL,PUGMIL_TO
1718501,Recursolândia,TO,45604127.0,1700476.0,8461571.0,2084297.0,RECURSOLANDIA,RECURSOLANDIA_TO
1718550,Riachinho,TO,19680817.0,1684633.0,7722955.0,1451121.0,RIACHINHO,RIACHINHO_TO
1718659,Rio da Conceição,TO,158216.0,1302956.0,438327.0,1318067.0,RIO DA CONCEICAO,RIO DA CONCEICAO_TO
1718709,Rio dos Bois,TO,49060335.0,1876378.0,8525059.0,2984656.0,RIO DOS BOIS,RIO DOS BOIS_TO
1718758,Rio Sono,TO,44815696.0,3728719.0,12207273.0,1715042.0,RIO SONO,RIO SONO_TO
1718808,Sampaio,TO,89574589.0,3454845.0,12570449.0,2991452.0,SAMPAIO,SAMPAIO_TO
1718840,Sandolândia,TO,69974205.0,2224345.0,12801715.0,3462951.0,SANDOLANDIA,SANDOLANDIA_TO
1718865,Santa Fé do Araguaia,TO,78913368.0,4573946.0,27045796.0,2291312.0,SANTA FE DO ARAGUAIA,SANTA FE DO ARAGUAIA_TO
1718881,Santa Maria do Tocantins,TO,94479439.0,3383724.0,11794701.0,3947703.0,SANTA MARIA DO TOCANTINS,SANTA MARIA DO TOCANTINS_TO
1718899,Santa Rita do Tocantins,TO,114173948.0,3708306.0,30223059.0,7489513.0,SANTA RITA DO TOCANTINS,SANTA RITA DO TOCANTINS_TO
1718907,Santa Rosa do Tocantins,TO,177193151.0,7929517.0,65327364.0,6325761.0,SANTA ROSA DO TOCANTINS,SANTA ROSA DO TOCANTINS_TO
1719004,Santa Tereza do Tocantins,TO,12488706.0,2016913.0,6807329.0,1642706.0,SANTA TEREZA DO TOCANTINS,SANTA TEREZA DO TOCANTINS_TO
1720002,Santa Terezinha do Tocantins,TO,13774261.0,101495.0,4757276.0,1657351.0,SANTA TEREZINHA DO TOCANTINS,SANTA TEREZINHA DO TOCANTINS_TO
1720101,São Bento do Tocantins,TO,16583676.0,1700455.0,11641153.0,1348535.0,SAO BENTO DO TOCANTINS,SAO BENTO DO TOCANTINS_TO
1720150,São Félix do Tocantins,TO,11872463.0,1042354.0,603547.0,2269611.0,SAO FELIX DO TOCANTINS,SAO FELIX DO TOCANTINS_TO
1720200,São Miguel do Tocantins,TO,127108471.0,5606159.0,27537827.0,2055557.0,SAO MIGUEL DO TOCANTINS,SAO MIGUEL DO TOCANTINS_TO
1720259,São Salvador do Tocantins,TO,13227061.0,1305908.0,7023158.0,1592643.0,SAO SALVADOR DO TOCANTINS,SAO SALVADOR DO TOCANTINS_TO
1720309,São Sebastião do Tocantins,TO,12539792.0,3516976.0,7888712.0,1261829.0,SAO SEBASTIAO DO TOCANTINS,SAO SEBASTIAO DO TOCANTINS_TO
1720499,São Valério,TO,87585308.0,4579702.0,24105473.0,4073132.0,SAO VALERIO,SAO VALERIO_TO
1720655,Silvanópolis,TO,116882979.0,11767591.0,56857817.0,4408081.0,SILVANOPOLIS,SILVANOPOLIS_TO
1720804,Sítio Novo do Tocantins,TO,28314238.0,5546166.0,21916862.0,1482008.0,SITIO NOVO DO TOCANTINS,SITIO NOVO DO TOCANTINS_TO
1720853,Sucupira,TO,494498052.0,2556276.0,1261999.0,26525858.0,SUCUPIRA,SUCUPIRA_TO
1720903,Taguatinga,TO,81241266.0,32126393.0,68222277.0,1875826.0,TAGUATINGA,TAGUATINGA_TO
